MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.4241;0.3712;0.4982;7;0.0000;0.9500;average;3.7003;relu
0.4240;0.3714;0.4963;7;0.0000;0.9500;single;2.9585;relu
0.4222;0.3712;0.5251;7;0.0000;0.9950;complete;3.8448;sigmoid
0.4242;0.3715;0.5212;7;0.0000;0.9950;average;3.1262;sigmoid
0.4234;0.3718;0.4982;7;0.0000;0.9950;single;3.9741;sigmoid
0.4202;0.3708;0.5290;7;0.0000;0.9950;complete;2.9990;relu
0.4242;0.3715;0.4831;7;0.0000;0.9950;average;3.6922;relu
0.4234;0.3718;0.4906;7;0.0000;0.9950;single;2.9558;relu
0.4235;0.3716;0.4906;7;0.0001;0.5000;complete;0.4882;sigmoid
0.4236;0.3775;0.5975;7;0.0001;0.5000;average;0.4895;sigmoid
0.4235;0.3723;0.5115;7;0.0001;0.5000;single;0.4979;sigmoid
0.4244;0.3716;0.4794;7;0.0001;0.5000;complete;0.3485;relu
0.4244;0.3716;0.4794;7;0.0001;0.5000;average;0.3553;relu
0.4246;0.3716;0.4812;7;0.0001;0.5000;single;0.3520;relu
0.4236;0.3715;0.4925;7;0.0001;0.5500;complete;3.7409;sigmoid
0.4235;0.3718;0.4757;7;0.0001;0.5500;average;3.0617;sigmoid
0.4238;0.3721;0.5134;7;0.0001;0.5500;single;3.9336;sigmoid
0.4244;0.3716;0.4794;7;0.0001;0.5500;complete;2.9475;relu
0.4244;0.3716;0.4794;7;0.0001;0.5500;average;3.7158;relu
0.4246;0.3716;0.4812;7;0.0001;0.5500;single;2.9700;relu
0.4243;0.3717;0.5039;7;0.0001;0.7500;complete;3.8930;sigmoid
0.4243;0.3721;0.5154;7;0.0001;0.7500;average;3.1133;sigmoid
0.4242;0.3717;0.4906;7;0.0001;0.7500;single;3.9416;sigmoid
0.4242;0.3713;0.4812;7;0.0001;0.7500;complete;2.9641;relu
0.4242;0.3713;0.4812;7;0.0001;0.7500;average;3.7156;relu
0.4243;0.3714;0.4812;7;0.0001;0.7500;single;2.9686;relu
0.4241;0.3713;0.5270;7;0.0001;0.9500;complete;3.8477;sigmoid
0.4240;0.3719;0.5329;7;0.0001;0.9500;average;3.1490;sigmoid
0.4240;0.3714;0.4963;7;0.0001;0.9500;single;3.9350;sigmoid
0.4241;0.3713;0.4982;7;0.0001;0.9500;complete;2.9624;relu
0.4241;0.3712;0.4982;7;0.0001;0.9500;average;3.7757;relu
0.4240;0.3714;0.4963;7;0.0001;0.9500;single;3.0405;relu
0.4222;0.3712;0.5251;7;0.0001;0.9950;complete;3.8589;sigmoid
0.4232;0.3717;0.4925;7;0.0001;0.9950;average;3.1163;sigmoid
0.4234;0.3718;0.4982;7;0.0001;0.9950;single;3.8716;sigmoid
0.4171;0.3703;0.5368;7;0.0001;0.9950;complete;3.0244;relu
0.4241;0.3712;0.4850;7;0.0001;0.9950;average;3.6945;relu
0.4234;0.3718;0.4906;7;0.0001;0.9950;single;2.9753;relu
0.4236;0.3715;0.4925;7;0.0010;0.5000;complete;0.5573;sigmoid
0.4236;0.3775;0.5954;7;0.0010;0.5000;average;0.4866;sigmoid
0.4237;0.3716;0.4812;7;0.0010;0.5000;single;0.5147;sigmoid
0.4237;0.3710;0.4701;7;0.0010;0.5000;complete;0.3518;relu
0.4236;0.3707;0.4628;7;0.0010;0.5000;average;0.3478;relu
0.4239;0.3711;0.4646;7;0.0010;0.5000;single;0.3524;relu
0.4235;0.3711;0.4906;7;0.0010;0.5500;complete;3.7478;sigmoid
0.4236;0.3719;0.5039;7;0.0010;0.5500;average;3.0757;sigmoid
0.4237;0.3721;0.5134;7;0.0010;0.5500;single;3.8672;sigmoid
0.4233;0.3707;0.4501;7;0.0010;0.5500;complete;2.9396;relu
0.4232;0.3704;0.4519;7;0.0010;0.5500;average;3.7263;relu
0.4234;0.3705;0.4537;7;0.0010;0.5500;single;3.0048;relu
0.4243;0.3717;0.5039;7;0.0010;0.7500;complete;3.8536;sigmoid
0.4242;0.3776;0.6079;7;0.0010;0.7500;average;3.1046;sigmoid
0.4241;0.3722;0.5192;7;0.0010;0.7500;single;3.9243;sigmoid
0.4241;0.3708;0.4775;7;0.0010;0.7500;complete;3.0229;relu
0.4240;0.3710;0.4738;7;0.0010;0.7500;average;3.7058;relu
0.4240;0.3709;0.4775;7;0.0010;0.7500;single;2.9623;relu
0.4241;0.3715;0.5212;7;0.0010;0.9500;complete;3.8953;sigmoid
0.4242;0.3717;0.5039;7;0.0010;0.9500;average;3.1742;sigmoid
0.4243;0.3715;0.4944;7;0.0010;0.9500;single;3.9057;sigmoid
0.4241;0.3712;0.5001;7;0.0010;0.9500;complete;2.9470;relu
0.4241;0.3712;0.5001;7;0.0010;0.9500;average;3.7226;relu
0.4240;0.3714;0.4963;7;0.0010;0.9500;single;3.0354;relu
0.4239;0.3714;0.5192;7;0.0010;0.9950;complete;3.8555;sigmoid
0.4210;0.3718;0.4887;7;0.0010;0.9950;average;3.0963;sigmoid
0.4242;0.3717;0.4963;7;0.0010;0.9950;single;3.8745;sigmoid
0.0070;0.3548;0.0002;7;0.0010;0.9950;complete;3.1049;relu
0.4238;0.3715;0.4887;7;0.0010;0.9950;average;3.6902;relu
0.4185;0.3712;0.5001;7;0.0010;0.9950;single;2.9968;relu
0.4223;0.3695;0.4664;7;0.0100;0.5000;complete;0.4968;sigmoid
0.4234;0.3768;0.5954;7;0.0100;0.5000;average;0.4889;sigmoid
0.4235;0.3706;0.4831;7;0.0100;0.5000;single;0.4928;sigmoid
0.0018;0.3340;-0.0003;7;0.0100;0.5000;complete;0.3682;relu
0.0016;0.3221;-0.0004;7;0.0100;0.5000;average;0.3455;relu
0.0013;0.3281;-0.0006;7;0.0100;0.5000;single;0.3507;relu
0.4188;0.3694;0.4519;7;0.0100;0.5500;complete;3.7918;sigmoid
0.4231;0.3699;0.4775;7;0.0100;0.5500;average;3.1608;sigmoid
0.4229;0.3701;0.4794;7;0.0100;0.5500;single;3.8946;sigmoid
-0.0358;0.2694;-0.0004;7;0.0100;0.5500;complete;2.9631;relu
-0.0184;0.2756;0.0019;7;0.0100;0.5500;average;3.6997;relu
-0.0332;0.2715;-0.0006;7;0.0100;0.5500;single;3.0142;relu
0.4237;0.3702;0.4887;7;0.0100;0.7500;complete;3.8720;sigmoid
0.4239;0.3704;0.4887;7;0.0100;0.7500;average;3.1251;sigmoid
0.4240;0.3711;0.5192;7;0.0100;0.7500;single;3.9513;sigmoid
0.0014;0.3513;0.0027;7;0.0100;0.7500;complete;3.0780;relu
0.0014;0.3515;0.0026;7;0.0100;0.7500;average;3.6940;relu
0.0014;0.3514;0.0026;7;0.0100;0.7500;single;2.9635;relu
0.4240;0.3713;0.5115;7;0.0100;0.9500;complete;3.8459;sigmoid
0.4244;0.3715;0.5192;7;0.0100;0.9500;average;3.2144;sigmoid
0.4240;0.3713;0.4850;7;0.0100;0.9500;single;3.9231;sigmoid
0.0010;0.3509;0.0047;7;0.0100;0.9500;complete;2.9785;relu
0.4234;0.3699;0.4812;7;0.0100;0.9500;average;3.6814;relu
0.4235;0.3700;0.4869;7;0.0100;0.9500;single;3.0507;relu
0.4211;0.3705;0.4701;7;0.0100;0.9950;complete;3.8636;sigmoid
0.3803;0.3703;0.3942;7;0.0100;0.9950;average;3.1041;sigmoid
0.4159;0.3710;0.4610;7;0.0100;0.9950;single;3.8825;sigmoid
0.0008;0.3538;0.0036;7;0.0100;0.9950;complete;3.0644;relu
0.3989;0.3592;0.2907;7;0.0100;0.9950;average;3.6988;relu
0.1374;0.3228;0.0819;7;0.0100;0.9950;single;2.9789;relu
0.4083;0.3651;0.3993;7;0.1000;0.5000;complete;0.4879;sigmoid
0.3654;0.3538;0.1993;7;0.1000;0.5000;average;0.5005;sigmoid
0.3624;0.3550;0.1887;7;0.1000;0.5000;single;0.5405;sigmoid
-0.0359;0.2636;-0.0000;7;0.1000;0.5000;complete;0.3680;relu
-0.0352;0.2694;-0.0005;7;0.1000;0.5000;average;0.3647;relu
-0.0178;0.2808;0.0002;7;0.1000;0.5000;single;0.3531;relu
0.3844;0.3672;0.3942;7;0.1000;0.5500;complete;3.7717;sigmoid
0.3473;0.3461;0.1489;7;0.1000;0.5500;average;3.1516;sigmoid
0.3303;0.3471;0.1270;7;0.1000;0.5500;single;3.9241;sigmoid
-0.0348;0.2696;-0.0003;7;0.1000;0.5500;complete;2.9610;relu
-0.0386;0.2886;-0.0003;7;0.1000;0.5500;average;3.6953;relu
-0.0178;0.2808;0.0002;7;0.1000;0.5500;single;3.0915;relu
0.3847;0.3603;0.2611;7;0.1000;0.7500;complete;3.8170;sigmoid
0.3797;0.3537;0.2041;7;0.1000;0.7500;average;3.1142;sigmoid
0.3829;0.3584;0.2140;7;0.1000;0.7500;single;3.8701;sigmoid
-0.0352;0.2694;-0.0005;7;0.1000;0.7500;complete;3.0146;relu
0.0074;0.2930;0.0025;7;0.1000;0.7500;average;3.7461;relu
-0.0178;0.2808;0.0002;7;0.1000;0.7500;single;2.9472;relu
0.4058;0.3634;0.3250;7;0.1000;0.9500;complete;3.8682;sigmoid
0.4079;0.3635;0.3174;7;0.1000;0.9500;average;3.1852;sigmoid
0.4114;0.3656;0.3084;7;0.1000;0.9500;single;3.9268;sigmoid
0.0013;0.3300;0.0003;7;0.1000;0.9500;complete;2.9678;relu
0.0013;0.3256;0.0010;7;0.1000;0.9500;average;3.7018;relu
0.0013;0.3252;0.0010;7;0.1000;0.9500;single;3.0077;relu
0.0090;0.3304;0.0000;7;0.1000;0.9950;complete;3.9086;sigmoid
0.0017;0.3785;-0.0003;7;0.1000;0.9950;average;3.1113;sigmoid
0.0074;0.3504;0.0040;7;0.1000;0.9950;single;3.8589;sigmoid
0.0010;0.3280;0.0001;7;0.1000;0.9950;complete;2.9821;relu
0.0010;0.3317;-0.0002;7;0.1000;0.9950;average;3.7116;relu
0.0010;0.3278;0.0001;7;0.1000;0.9950;single;2.9704;relu
-0.0182;0.2917;0.0030;7;1.0000;0.5000;complete;0.4865;sigmoid
0.0604;0.3478;0.0275;7;1.0000;0.5000;average;0.4828;sigmoid
-0.0035;0.2777;0.0038;7;1.0000;0.5000;single;0.4957;sigmoid
-0.0352;0.2694;-0.0005;7;1.0000;0.5000;complete;0.3509;relu
-0.0352;0.2694;-0.0005;7;1.0000;0.5000;average;0.3504;relu
-0.0178;0.2808;0.0002;7;1.0000;0.5000;single;0.3431;relu
-0.0160;0.2820;0.0027;7;1.0000;0.5500;complete;3.7973;sigmoid
0.0257;0.3089;0.0057;7;1.0000;0.5500;average;3.1446;sigmoid
-0.0046;0.2763;0.0013;7;1.0000;0.5500;single;3.9045;sigmoid
-0.0352;0.2694;-0.0005;7;1.0000;0.5500;complete;2.9534;relu
0.0074;0.2930;0.0025;7;1.0000;0.5500;average;3.6566;relu
-0.0178;0.2808;0.0002;7;1.0000;0.5500;single;3.0333;relu
0.1790;0.3366;0.1147;7;1.0000;0.7500;complete;3.8926;sigmoid
-0.0196;0.2916;0.0012;7;1.0000;0.7500;average;3.1581;sigmoid
0.1322;0.3544;0.0170;7;1.0000;0.7500;single;3.9756;sigmoid
-0.0352;0.2694;-0.0005;7;1.0000;0.7500;complete;2.9520;relu
-0.0352;0.2694;-0.0005;7;1.0000;0.7500;average;3.7171;relu
-0.0178;0.2808;0.0002;7;1.0000;0.7500;single;2.9620;relu
0.0792;0.3542;0.0439;7;1.0000;0.9500;complete;3.9047;sigmoid
0.0377;0.3535;0.0151;7;1.0000;0.9500;average;3.1498;sigmoid
-0.0104;0.2766;0.0001;7;1.0000;0.9500;single;3.8566;sigmoid
-0.0331;0.2707;-0.0006;7;1.0000;0.9500;complete;2.9927;relu
0.0088;0.2933;0.0027;7;1.0000;0.9500;average;3.6919;relu
-0.0352;0.2694;-0.0005;7;1.0000;0.9500;single;2.9805;relu
0.0135;0.2919;0.0001;7;1.0000;0.9950;complete;3.8852;sigmoid
-0.0115;0.3006;-0.0003;7;1.0000;0.9950;average;3.1226;sigmoid
-0.0121;0.2920;0.0015;7;1.0000;0.9950;single;3.9310;sigmoid
-0.0305;0.2709;-0.0006;7;1.0000;0.9950;complete;2.9976;relu
-0.0323;0.2703;-0.0006;7;1.0000;0.9950;average;3.6754;relu
-0.0226;0.2731;0.0002;7;1.0000;0.9950;single;3.0472;relu
0.0179;0.2876;0.0007;7;10.0000;0.5000;complete;0.4993;sigmoid
0.0151;0.3065;0.0037;7;10.0000;0.5000;average;0.5373;sigmoid
-0.0157;0.2938;0.0013;7;10.0000;0.5000;single;0.4919;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.5000;complete;0.3534;relu
0.0074;0.2930;0.0025;7;10.0000;0.5000;average;0.3492;relu
0.0202;0.2992;0.0040;7;10.0000;0.5000;single;0.3535;relu
0.0264;0.2984;0.0030;7;10.0000;0.5500;complete;3.7722;sigmoid
0.0233;0.3077;0.0049;7;10.0000;0.5500;average;3.1490;sigmoid
0.0014;0.2813;0.0027;7;10.0000;0.5500;single;3.8724;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.5500;complete;2.9582;relu
0.0074;0.2930;0.0025;7;10.0000;0.5500;average;3.7493;relu
-0.0178;0.2808;0.0002;7;10.0000;0.5500;single;2.9456;relu
0.0067;0.2997;0.0030;7;10.0000;0.7500;complete;3.9489;sigmoid
0.0247;0.3081;0.0053;7;10.0000;0.7500;average;3.1630;sigmoid
0.0354;0.3275;0.0041;7;10.0000;0.7500;single;3.8470;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.7500;complete;2.9600;relu
0.0074;0.2930;0.0025;7;10.0000;0.7500;average;3.6754;relu
0.0202;0.2992;0.0040;7;10.0000;0.7500;single;3.0164;relu
0.0173;0.2998;0.0033;7;10.0000;0.9500;complete;3.9291;sigmoid
0.0151;0.3059;0.0045;7;10.0000;0.9500;average;3.1480;sigmoid
0.0212;0.3086;0.0032;7;10.0000;0.9500;single;3.8891;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.9500;complete;2.9288;relu
0.0032;0.2933;0.0024;7;10.0000;0.9500;average;3.7280;relu
-0.0216;0.2754;0.0002;7;10.0000;0.9500;single;2.9745;relu
0.0110;0.3041;0.0010;7;10.0000;0.9950;complete;3.8225;sigmoid
0.0164;0.3076;0.0036;7;10.0000;0.9950;average;3.1940;sigmoid
0.0222;0.3086;0.0020;7;10.0000;0.9950;single;3.9419;sigmoid
-0.0352;0.2694;-0.0005;7;10.0000;0.9950;complete;2.9847;relu
-0.0359;0.2636;-0.0000;7;10.0000;0.9950;average;3.7016;relu
-0.0142;0.2758;0.0004;7;10.0000;0.9950;single;2.9736;relu
0.4244;0.3779;0.6163;10;0.0000;0.5000;complete;0.6160;sigmoid
0.4244;0.3740;0.4683;10;0.0000;0.5000;average;0.6261;sigmoid
0.4246;0.3740;0.4701;10;0.0000;0.5000;single;0.6206;sigmoid
0.4244;0.3779;0.6163;10;0.0000;0.5000;complete;0.4202;relu
0.4244;0.3740;0.4683;10;0.0000;0.5000;average;0.4245;relu
0.4246;0.3740;0.4701;10;0.0000;0.5000;single;0.4210;relu
0.4244;0.3779;0.6163;10;0.0000;0.5500;complete;3.9132;sigmoid
0.4244;0.3740;0.4683;10;0.0000;0.5500;average;3.1643;sigmoid
0.4246;0.3740;0.4701;10;0.0000;0.5500;single;3.9695;sigmoid
0.4244;0.3779;0.6163;10;0.0000;0.5500;complete;3.0282;relu
0.4244;0.3740;0.4683;10;0.0000;0.5500;average;3.8332;relu
0.4246;0.3740;0.4701;10;0.0000;0.5500;single;3.0851;relu
0.4243;0.3776;0.6163;10;0.0000;0.7500;complete;3.9743;sigmoid
0.4243;0.3737;0.4683;10;0.0000;0.7500;average;3.2368;sigmoid
0.4243;0.3738;0.4701;10;0.0000;0.7500;single;4.0974;sigmoid
0.4243;0.3776;0.6163;10;0.0000;0.7500;complete;3.0241;relu
0.4243;0.3737;0.4683;10;0.0000;0.7500;average;3.7490;relu
0.4243;0.3738;0.4701;10;0.0000;0.7500;single;3.0197;relu
0.4241;0.3779;0.6376;10;0.0000;0.9500;complete;4.0737;sigmoid
0.4241;0.3737;0.4887;10;0.0000;0.9500;average;3.2274;sigmoid
0.4239;0.3739;0.4850;10;0.0000;0.9500;single;3.9875;sigmoid
0.4241;0.3779;0.6376;10;0.0000;0.9500;complete;3.0202;relu
0.4241;0.3737;0.4887;10;0.0000;0.9500;average;3.7959;relu
0.4239;0.3739;0.4850;10;0.0000;0.9500;single;3.0190;relu
0.4222;0.3781;0.6206;10;0.0000;0.9950;complete;3.9798;sigmoid
0.4242;0.3740;0.4738;10;0.0000;0.9950;average;3.2278;sigmoid
0.4234;0.3742;0.4812;10;0.0000;0.9950;single;3.9944;sigmoid
0.4222;0.3781;0.6206;10;0.0000;0.9950;complete;3.0045;relu
0.4242;0.3740;0.4738;10;0.0000;0.9950;average;3.8325;relu
0.4234;0.3742;0.4812;10;0.0000;0.9950;single;3.0215;relu
0.4244;0.3716;0.5039;10;0.0000;0.5000;complete;0.5734;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5000;average;0.5785;sigmoid
0.4246;0.3724;0.5251;10;0.0000;0.5000;single;0.5768;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5000;complete;0.3784;relu
0.4244;0.3716;0.4794;10;0.0000;0.5000;average;0.3747;relu
0.4246;0.3716;0.4812;10;0.0000;0.5000;single;0.3739;relu
0.4244;0.3716;0.5039;10;0.0000;0.5500;complete;3.8239;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5500;average;3.1147;sigmoid
0.4246;0.3724;0.5251;10;0.0000;0.5500;single;3.9958;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5500;complete;2.9657;relu
0.4244;0.3716;0.4794;10;0.0000;0.5500;average;3.7160;relu
0.4246;0.3716;0.4812;10;0.0000;0.5500;single;2.9834;relu
0.4243;0.3713;0.5039;10;0.0000;0.7500;complete;3.9436;sigmoid
0.4243;0.3734;0.5688;10;0.0000;0.7500;average;3.2349;sigmoid
0.4243;0.3721;0.5251;10;0.0000;0.7500;single;3.9763;sigmoid
0.4243;0.3714;0.4794;10;0.0000;0.7500;complete;2.9744;relu
0.4243;0.3714;0.4794;10;0.0000;0.7500;average;3.7760;relu
0.4243;0.3714;0.4812;10;0.0000;0.7500;single;3.0107;relu
0.4241;0.3713;0.5231;10;0.0000;0.9500;complete;3.9370;sigmoid
0.4241;0.3737;0.5892;10;0.0000;0.9500;average;3.1838;sigmoid
0.4239;0.3720;0.5408;10;0.0000;0.9500;single;3.9340;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;complete;3.0649;relu
0.4241;0.3712;0.4982;10;0.0000;0.9500;average;3.7278;relu
0.4239;0.3714;0.4944;10;0.0000;0.9500;single;3.0326;relu
0.4222;0.3712;0.5001;10;0.0000;0.9950;complete;3.9537;sigmoid
0.4242;0.3715;0.4831;10;0.0000;0.9950;average;3.2614;sigmoid
0.4234;0.3718;0.4982;10;0.0000;0.9950;single;3.9245;sigmoid
0.4222;0.3711;0.5270;10;0.0000;0.9950;complete;2.9732;relu
0.4242;0.3715;0.4831;10;0.0000;0.9950;average;3.7085;relu
0.4234;0.3718;0.4906;10;0.0000;0.9950;single;3.0186;relu
0.4244;0.3716;0.5039;10;0.0000;0.5000;complete;0.5851;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5000;average;0.6094;sigmoid
0.4246;0.3724;0.5251;10;0.0000;0.5000;single;0.5773;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5000;complete;0.3817;relu
0.4244;0.3716;0.4794;10;0.0000;0.5000;average;0.3746;relu
0.4245;0.3714;0.4831;10;0.0000;0.5000;single;0.3898;relu
0.4244;0.3716;0.5039;10;0.0000;0.5500;complete;3.8083;sigmoid
0.4244;0.3730;0.5607;10;0.0000;0.5500;average;3.1162;sigmoid
0.4246;0.3724;0.5251;10;0.0000;0.5500;single;3.9346;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5500;complete;3.0266;relu
0.4244;0.3714;0.4812;10;0.0000;0.5500;average;3.7084;relu
0.4245;0.3714;0.4831;10;0.0000;0.5500;single;2.9752;relu
0.4243;0.3713;0.5039;10;0.0000;0.7500;complete;3.9412;sigmoid
0.4243;0.3734;0.5688;10;0.0000;0.7500;average;3.2532;sigmoid
0.4243;0.3721;0.5251;10;0.0000;0.7500;single;3.9739;sigmoid
0.4243;0.3714;0.4794;10;0.0000;0.7500;complete;2.9848;relu
0.4243;0.3714;0.4794;10;0.0000;0.7500;average;3.7018;relu
0.4243;0.3714;0.4812;10;0.0000;0.7500;single;2.9976;relu
0.4241;0.3713;0.5231;10;0.0000;0.9500;complete;3.9284;sigmoid
0.4241;0.3737;0.5954;10;0.0000;0.9500;average;3.1758;sigmoid
0.4239;0.3720;0.5408;10;0.0000;0.9500;single;3.9573;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;complete;2.9713;relu
0.4241;0.3712;0.4982;10;0.0000;0.9500;average;3.7202;relu
0.4239;0.3714;0.4944;10;0.0000;0.9500;single;2.9651;relu
0.4222;0.3712;0.5001;10;0.0000;0.9950;complete;3.9099;sigmoid
0.4242;0.3716;0.4944;10;0.0000;0.9950;average;3.1830;sigmoid
0.4234;0.3718;0.4982;10;0.0000;0.9950;single;3.9140;sigmoid
0.4222;0.3711;0.5270;10;0.0000;0.9950;complete;3.0095;relu
0.4242;0.3715;0.4831;10;0.0000;0.9950;average;3.7659;relu
0.4234;0.3718;0.4906;10;0.0000;0.9950;single;2.9779;relu
0.4244;0.3716;0.5039;10;0.0000;0.5000;complete;0.5726;sigmoid
0.4244;0.3730;0.5607;10;0.0000;0.5000;average;0.5766;sigmoid
0.4246;0.3724;0.5251;10;0.0000;0.5000;single;0.5763;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5000;complete;0.3822;relu
0.4244;0.3714;0.4812;10;0.0000;0.5000;average;0.4302;relu
0.4245;0.3714;0.4831;10;0.0000;0.5000;single;0.3741;relu
0.4244;0.3716;0.5039;10;0.0000;0.5500;complete;3.8223;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5500;average;3.1964;sigmoid
0.4246;0.3724;0.5251;10;0.0000;0.5500;single;4.0208;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5500;complete;2.9635;relu
0.4244;0.3714;0.4812;10;0.0000;0.5500;average;3.7151;relu
0.4245;0.3714;0.4831;10;0.0000;0.5500;single;2.9739;relu
0.4243;0.3713;0.5039;10;0.0000;0.7500;complete;3.9724;sigmoid
0.4243;0.3733;0.5728;10;0.0000;0.7500;average;3.1911;sigmoid
0.4243;0.3721;0.5251;10;0.0000;0.7500;single;3.9731;sigmoid
0.4245;0.3714;0.4812;10;0.0000;0.7500;complete;2.9851;relu
0.4243;0.3714;0.4794;10;0.0000;0.7500;average;3.7897;relu
0.4243;0.3714;0.4812;10;0.0000;0.7500;single;2.9640;relu
0.4241;0.3713;0.5231;10;0.0000;0.9500;complete;3.9323;sigmoid
0.4241;0.3737;0.5954;10;0.0000;0.9500;average;3.2011;sigmoid
0.4239;0.3717;0.5077;10;0.0000;0.9500;single;4.0993;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;complete;2.9807;relu
0.4241;0.3712;0.4982;10;0.0000;0.9500;average;3.7045;relu
0.4240;0.3714;0.4963;10;0.0000;0.9500;single;3.0022;relu
0.4222;0.3712;0.5001;10;0.0000;0.9950;complete;4.0048;sigmoid
0.4242;0.3716;0.4944;10;0.0000;0.9950;average;3.1923;sigmoid
0.4234;0.3718;0.4982;10;0.0000;0.9950;single;3.9319;sigmoid
0.4222;0.3711;0.5270;10;0.0000;0.9950;complete;2.9665;relu
0.4242;0.3715;0.4831;10;0.0000;0.9950;average;3.7907;relu
0.4234;0.3718;0.4906;10;0.0000;0.9950;single;2.9860;relu
0.4242;0.3715;0.5020;10;0.0000;0.5000;complete;0.5770;sigmoid
0.4242;0.3715;0.4775;10;0.0000;0.5000;average;0.5882;sigmoid
0.4245;0.3723;0.5231;10;0.0000;0.5000;single;0.5790;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5000;complete;0.4173;relu
0.4244;0.3714;0.4812;10;0.0000;0.5000;average;0.3719;relu
0.4245;0.3714;0.4831;10;0.0000;0.5000;single;0.3792;relu
0.4242;0.3715;0.5020;10;0.0000;0.5500;complete;3.8257;sigmoid
0.4241;0.3716;0.4757;10;0.0000;0.5500;average;3.1282;sigmoid
0.4246;0.3724;0.5251;10;0.0000;0.5500;single;4.0681;sigmoid
0.4244;0.3714;0.4812;10;0.0000;0.5500;complete;2.9612;relu
0.4244;0.3714;0.4812;10;0.0000;0.5500;average;3.7462;relu
0.4245;0.3714;0.4831;10;0.0000;0.5500;single;2.9837;relu
0.4242;0.3714;0.5058;10;0.0000;0.7500;complete;3.9534;sigmoid
0.4242;0.3732;0.5749;10;0.0000;0.7500;average;3.1859;sigmoid
0.4243;0.3721;0.5251;10;0.0000;0.7500;single;3.9920;sigmoid
0.4245;0.3714;0.4812;10;0.0000;0.7500;complete;2.9638;relu
0.4245;0.3714;0.4812;10;0.0000;0.7500;average;3.7214;relu
0.4243;0.3714;0.4812;10;0.0000;0.7500;single;2.9702;relu
0.4241;0.3713;0.5231;10;0.0000;0.9500;complete;4.0169;sigmoid
0.4241;0.3737;0.5954;10;0.0000;0.9500;average;3.2695;sigmoid
0.4240;0.3716;0.5077;10;0.0000;0.9500;single;3.9820;sigmoid
0.4241;0.3713;0.4963;10;0.0000;0.9500;complete;3.0313;relu
0.4241;0.3712;0.4982;10;0.0000;0.9500;average;3.7034;relu
0.4240;0.3714;0.4963;10;0.0000;0.9500;single;3.0517;relu
0.4222;0.3712;0.5001;10;0.0000;0.9950;complete;3.9472;sigmoid
0.4242;0.3716;0.4944;10;0.0000;0.9950;average;3.2134;sigmoid
0.4234;0.3719;0.5096;10;0.0000;0.9950;single;3.9905;sigmoid
0.4222;0.3711;0.5270;10;0.0000;0.9950;complete;3.0952;relu
0.4242;0.3715;0.4831;10;0.0000;0.9950;average;3.7265;relu
0.4234;0.3718;0.4906;10;0.0000;0.9950;single;3.0176;relu
0.4236;0.3715;0.4925;10;0.0000;0.5000;complete;0.5741;sigmoid
0.4235;0.3715;0.4664;10;0.0000;0.5000;average;0.5880;sigmoid
0.4241;0.3721;0.5173;10;0.0000;0.5000;single;0.6214;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5000;complete;0.3716;relu
0.4244;0.3716;0.4794;10;0.0000;0.5000;average;0.3799;relu
0.4246;0.3716;0.4812;10;0.0000;0.5000;single;0.3728;relu
0.4239;0.3716;0.4963;10;0.0000;0.5500;complete;3.9395;sigmoid
0.4236;0.3715;0.4683;10;0.0000;0.5500;average;3.1896;sigmoid
0.4244;0.3723;0.5231;10;0.0000;0.5500;single;3.9379;sigmoid
0.4244;0.3716;0.4794;10;0.0000;0.5500;complete;2.9944;relu
0.4244;0.3716;0.4794;10;0.0000;0.5500;average;3.7158;relu
0.4245;0.3714;0.4831;10;0.0000;0.5500;single;3.0837;relu
0.4244;0.3716;0.5077;10;0.0000;0.7500;complete;3.9545;sigmoid
0.4244;0.3733;0.5769;10;0.0000;0.7500;average;3.2048;sigmoid
0.4243;0.3721;0.5270;10;0.0000;0.7500;single;4.0005;sigmoid
0.4244;0.3713;0.4831;10;0.0000;0.7500;complete;3.1057;relu
0.4244;0.3713;0.4831;10;0.0000;0.7500;average;3.6728;relu
0.4243;0.3714;0.4812;10;0.0000;0.7500;single;2.9819;relu
0.4241;0.3713;0.5231;10;0.0000;0.9500;complete;3.9431;sigmoid
