MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;TIME;ACTIVATION
0.4994;0.1557;0.2155;6;0.0000;0.9950;1.9675;sigmoid
0.4997;0.1557;0.2146;6;0.0000;0.9950;1.8782;relu
0.7363;0.1525;0.9669;6;0.0000;0.5000;0.9797;sigmoid
0.7360;0.1527;0.9398;6;0.0000;0.5000;0.8896;relu
0.7362;0.1525;0.9629;6;0.0000;0.5500;1.9484;sigmoid
0.7386;0.1528;0.9336;6;0.0000;0.5500;1.8704;relu
0.7383;0.1529;0.9112;6;0.0000;0.7500;2.1673;sigmoid
0.7398;0.1527;0.9426;6;0.0000;0.7500;1.9927;relu
0.6611;0.1540;0.5141;6;0.0000;0.9500;2.0493;sigmoid
0.6506;0.1543;0.4389;6;0.0000;0.9500;1.9712;relu
0.4797;0.1556;0.1802;6;0.0000;0.9950;2.0152;sigmoid
0.4983;0.1558;0.2024;6;0.0000;0.9950;1.8722;relu
0.7361;0.1525;0.9630;6;0.0000;0.5000;0.9443;sigmoid
0.7359;0.1527;0.9394;6;0.0000;0.5000;1.1400;relu
0.7368;0.1525;0.9691;6;0.0000;0.5500;1.9791;sigmoid
0.7390;0.1527;0.9363;6;0.0000;0.5500;1.8624;relu
0.7382;0.1528;0.9258;6;0.0000;0.7500;1.9933;sigmoid
0.7370;0.1530;0.8990;6;0.0000;0.7500;1.9286;relu
0.6556;0.1541;0.4751;6;0.0000;0.9500;2.0275;sigmoid
0.6542;0.1541;0.4746;6;0.0000;0.9500;2.0129;relu
0.5000;0.1558;0.2166;6;0.0000;0.9950;1.9613;sigmoid
0.4931;0.1557;0.2311;6;0.0000;0.9950;1.8889;relu
0.6488;0.1536;0.7062;6;0.0000;0.5000;0.9603;sigmoid
0.6591;0.1534;0.7143;6;0.0000;0.5000;0.8648;relu
0.7361;0.1525;0.9683;6;0.0000;0.5500;1.9484;sigmoid
0.7403;0.1529;0.9104;6;0.0000;0.5500;2.0092;relu
0.7347;0.1525;0.9623;6;0.0000;0.7500;2.0722;sigmoid
0.7384;0.1525;0.9720;6;0.0000;0.7500;1.9021;relu
0.6542;0.1541;0.4777;6;0.0000;0.9500;2.0346;sigmoid
0.6466;0.1540;0.4620;6;0.0000;0.9500;2.0044;relu
0.5019;0.1558;0.2075;6;0.0000;0.9950;2.0120;sigmoid
0.4768;0.1556;0.1884;6;0.0000;0.9950;1.8948;relu
0.7332;0.1526;0.9412;6;0.0000;0.5000;1.0178;sigmoid
0.7396;0.1528;0.9349;6;0.0000;0.5000;0.9080;relu
0.7369;0.1525;0.9695;6;0.0000;0.5500;1.9475;sigmoid
0.7394;0.1528;0.9276;6;0.0000;0.5500;1.8726;relu
0.7362;0.1525;0.9695;6;0.0000;0.7500;1.9641;sigmoid
0.7409;0.1529;0.9107;6;0.0000;0.7500;1.8756;relu
0.6546;0.1540;0.4790;6;0.0000;0.9500;2.0485;sigmoid
0.6538;0.1542;0.4794;6;0.0000;0.9500;1.9670;relu
0.4997;0.1557;0.2146;6;0.0000;0.9950;1.9641;sigmoid
0.4645;0.1561;0.1335;6;0.0000;0.9950;1.9244;relu
0.7362;0.1525;0.9629;6;0.0001;0.5000;0.9777;sigmoid
0.7358;0.1527;0.9423;6;0.0001;0.5000;0.8614;relu
0.7343;0.1526;0.9412;6;0.0001;0.5500;1.9179;sigmoid
0.7350;0.1526;0.9474;6;0.0001;0.5500;1.8599;relu
0.7354;0.1525;0.9663;6;0.0001;0.7500;1.9504;sigmoid
0.7409;0.1528;0.9248;6;0.0001;0.7500;1.9173;relu
0.6564;0.1540;0.4882;6;0.0001;0.9500;2.1181;sigmoid
0.6512;0.1542;0.4677;6;0.0001;0.9500;1.9929;relu
0.4989;0.1557;0.2158;6;0.0001;0.9950;1.9972;sigmoid
0.5016;0.1558;0.2125;6;0.0001;0.9950;1.8639;relu
0.6456;0.1537;0.6897;6;0.0010;0.5000;0.9522;sigmoid
0.6302;0.1543;0.6155;6;0.0010;0.5000;0.8790;relu
0.6507;0.1536;0.7027;6;0.0010;0.5500;1.9800;sigmoid
0.7390;0.1527;0.9363;6;0.0010;0.5500;1.9498;relu
0.7347;0.1526;0.9456;6;0.0010;0.7500;1.9217;sigmoid
0.7409;0.1529;0.9107;6;0.0010;0.7500;1.8471;relu
0.6587;0.1542;0.4968;6;0.0010;0.9500;2.0522;sigmoid
0.6539;0.1541;0.4820;6;0.0010;0.9500;1.8669;relu
0.4801;0.1559;0.1741;6;0.0010;0.9950;1.9372;sigmoid
0.4906;0.1558;0.1951;6;0.0010;0.9950;1.8492;relu
0.7361;0.1524;0.9750;6;0.0100;0.5000;1.0637;sigmoid
0.7360;0.1527;0.9403;6;0.0100;0.5000;0.8731;relu
0.7341;0.1525;0.9632;6;0.0100;0.5500;1.9213;sigmoid
0.7401;0.1528;0.9221;6;0.0100;0.5500;1.8939;relu
0.7361;0.1525;0.9697;6;0.0100;0.7500;1.9492;sigmoid
0.7398;0.1528;0.9317;6;0.0100;0.7500;1.8750;relu
0.6473;0.1540;0.4840;6;0.0100;0.9500;1.9440;sigmoid
0.6340;0.1544;0.4190;6;0.0100;0.9500;1.8360;relu
0.5096;0.1556;0.2723;6;0.0100;0.9950;2.0245;sigmoid
0.4673;0.1558;0.1780;6;0.0100;0.9950;1.8678;relu
0.7365;0.1526;0.9459;6;0.1000;0.5000;0.9872;sigmoid
0.7388;0.1526;0.9496;6;0.1000;0.5000;0.8996;relu
0.6657;0.1536;0.6970;6;0.1000;0.5500;1.9485;sigmoid
0.7364;0.1524;0.9746;6;0.1000;0.5500;1.8924;relu
0.7363;0.1525;0.9690;6;0.1000;0.7500;1.9471;sigmoid
0.7398;0.1528;0.9345;6;0.1000;0.7500;1.9027;relu
0.6607;0.1540;0.5175;6;0.1000;0.9500;1.9339;sigmoid
0.6407;0.1545;0.3993;6;0.1000;0.9500;1.8143;relu
0.5074;0.1556;0.2553;6;0.1000;0.9950;1.9413;sigmoid
0.4850;0.1558;0.1528;6;0.1000;0.9950;1.8192;relu
0.7361;0.1525;0.9708;6;1.0000;0.5000;0.9602;sigmoid
0.7382;0.1528;0.9283;6;1.0000;0.5000;0.8779;relu
0.7345;0.1525;0.9617;6;1.0000;0.5500;1.8682;sigmoid
0.7380;0.1528;0.9275;6;1.0000;0.5500;1.9705;relu
0.7344;0.1525;0.9699;6;1.0000;0.7500;1.9676;sigmoid
0.7258;0.1530;0.8892;6;1.0000;0.7500;1.8634;relu
0.6032;0.1551;0.3006;6;1.0000;0.9500;1.9326;sigmoid
0.6367;0.1542;0.4192;6;1.0000;0.9500;1.8413;relu
0.4830;0.1567;0.1834;6;1.0000;0.9950;1.9199;sigmoid
0.4810;0.1568;0.1734;6;1.0000;0.9950;1.8412;relu
0.7292;0.1525;0.9448;6;10.0000;0.5000;0.9714;sigmoid
0.4096;0.1512;0.3138;6;10.0000;0.5000;0.8732;relu
0.7299;0.1525;0.9447;6;10.0000;0.5500;1.9319;sigmoid
0.4113;0.1511;0.2942;6;10.0000;0.5500;1.9041;relu
0.7354;0.1525;0.9628;6;10.0000;0.7500;1.9323;sigmoid
0.4614;0.1538;0.2798;6;10.0000;0.7500;1.8747;relu
0.6028;0.1556;0.3882;6;10.0000;0.9500;1.9378;sigmoid
0.4881;0.1546;0.4573;6;10.0000;0.9500;1.8400;relu
0.4647;0.1569;0.1024;6;10.0000;0.9950;1.9401;sigmoid
0.4004;0.1555;0.2332;6;10.0000;0.9950;1.8837;relu
0.7384;0.1526;0.9479;7;0.0000;0.5000;0.9812;sigmoid
0.7384;0.1526;0.9479;7;0.0000;0.5000;1.0644;relu
0.7384;0.1526;0.9479;7;0.0000;0.5500;2.0293;sigmoid
0.7386;0.1528;0.9306;7;0.0000;0.5500;1.8904;relu
0.7392;0.1531;0.9143;7;0.0000;0.7500;2.0391;sigmoid
0.7392;0.1531;0.9143;7;0.0000;0.7500;1.9276;relu
0.6556;0.1540;0.4738;7;0.0000;0.9500;2.0919;sigmoid
0.6539;0.1541;0.4647;7;0.0000;0.9500;1.8832;relu
0.4780;0.1555;0.1897;7;0.0000;0.9950;1.9791;sigmoid
0.4961;0.1558;0.2065;7;0.0000;0.9950;1.8331;relu
0.7362;0.1525;0.9544;7;0.0000;0.5000;1.0246;sigmoid
0.7350;0.1526;0.9577;7;0.0000;0.5000;0.8960;relu
0.7368;0.1525;0.9590;7;0.0000;0.5500;2.0286;sigmoid
0.7350;0.1526;0.9474;7;0.0000;0.5500;1.9048;relu
0.7392;0.1529;0.9060;7;0.0000;0.7500;2.0797;sigmoid
0.7402;0.1529;0.9135;7;0.0000;0.7500;1.9668;relu
0.6737;0.1540;0.5440;7;0.0000;0.9500;1.9919;sigmoid
0.6449;0.1541;0.4678;7;0.0000;0.9500;1.9506;relu
0.4966;0.1560;0.2013;7;0.0000;0.9950;2.0069;sigmoid
0.4557;0.1561;0.1206;7;0.0000;0.9950;1.8605;relu
0.7370;0.1525;0.9695;7;0.0000;0.5000;0.9902;sigmoid
0.7352;0.1526;0.9488;7;0.0000;0.5000;0.9042;relu
0.7347;0.1525;0.9656;7;0.0000;0.5500;1.9927;sigmoid
0.7390;0.1528;0.9256;7;0.0000;0.5500;1.8984;relu
0.7368;0.1525;0.9599;7;0.0000;0.7500;2.0600;sigmoid
0.7297;0.1529;0.9113;7;0.0000;0.7500;1.9394;relu
0.6504;0.1542;0.4217;7;0.0000;0.9500;2.1728;sigmoid
0.6771;0.1537;0.5388;7;0.0000;0.9500;2.0134;relu
0.4775;0.1557;0.1978;7;0.0000;0.9950;2.0470;sigmoid
0.4785;0.1558;0.1764;7;0.0000;0.9950;1.9486;relu
0.7357;0.1527;0.9337;7;0.0000;0.5000;1.0105;sigmoid
0.7351;0.1526;0.9451;7;0.0000;0.5000;0.9205;relu
0.7369;0.1524;0.9780;7;0.0000;0.5500;1.9936;sigmoid
0.7359;0.1527;0.9394;7;0.0000;0.5500;1.8928;relu
0.7375;0.1528;0.9205;7;0.0000;0.7500;2.1473;sigmoid
0.7403;0.1530;0.9076;7;0.0000;0.7500;1.9867;relu
0.6508;0.1541;0.4688;7;0.0000;0.9500;2.0406;sigmoid
0.6391;0.1544;0.4104;7;0.0000;0.9500;2.0064;relu
0.4915;0.1557;0.2202;7;0.0000;0.9950;2.0274;sigmoid
0.4997;0.1558;0.2109;7;0.0000;0.9950;1.8950;relu
0.7361;0.1525;0.9697;7;0.0000;0.5000;1.0096;sigmoid
0.7359;0.1527;0.9394;7;0.0000;0.5000;0.9446;relu
0.7376;0.1524;0.9773;7;0.0000;0.5500;1.9493;sigmoid
0.7351;0.1526;0.9478;7;0.0000;0.5500;1.8639;relu
0.7361;0.1525;0.9683;7;0.0000;0.7500;2.0490;sigmoid
0.7313;0.1529;0.9072;7;0.0000;0.7500;1.8824;relu
0.6521;0.1541;0.4690;7;0.0000;0.9500;2.0413;sigmoid
0.6419;0.1543;0.4072;7;0.0000;0.9500;1.9963;relu
0.4857;0.1554;0.2426;7;0.0000;0.9950;2.0499;sigmoid
0.4993;0.1558;0.2135;7;0.0000;0.9950;1.9240;relu
0.7355;0.1524;0.9766;7;0.0000;0.5000;1.0090;sigmoid
0.7347;0.1526;0.9510;7;0.0000;0.5000;0.8918;relu
0.7360;0.1525;0.9683;7;0.0000;0.5500;2.0175;sigmoid
0.7383;0.1526;0.9485;7;0.0000;0.5500;1.9879;relu
0.7342;0.1525;0.9574;7;0.0000;0.7500;2.0695;sigmoid
0.7402;0.1529;0.9135;7;0.0000;0.7500;1.9246;relu
0.6536;0.1540;0.4807;7;0.0000;0.9500;2.0972;sigmoid
0.6527;0.1542;0.4722;7;0.0000;0.9500;2.0482;relu
0.4802;0.1556;0.2337;7;0.0000;0.9950;2.0375;sigmoid
0.4976;0.1557;0.2187;7;0.0000;0.9950;2.0190;relu
0.7360;0.1525;0.9632;7;0.0001;0.5000;1.0044;sigmoid
0.7351;0.1526;0.9451;7;0.0001;0.5000;0.9355;relu
0.7352;0.1525;0.9616;7;0.0001;0.5500;1.9765;sigmoid
0.7359;0.1527;0.9394;7;0.0001;0.5500;1.8293;relu
0.7349;0.1525;0.9585;7;0.0001;0.7500;2.0226;sigmoid
0.7410;0.1529;0.9132;7;0.0001;0.7500;1.8698;relu
0.6537;0.1540;0.4808;7;0.0001;0.9500;2.0670;sigmoid
0.6503;0.1542;0.4703;7;0.0001;0.9500;2.0805;relu
0.4956;0.1557;0.2198;7;0.0001;0.9950;2.1400;sigmoid
0.4856;0.1558;0.1727;7;0.0001;0.9950;1.9083;relu
0.7353;0.1525;0.9685;7;0.0010;0.5000;1.0281;sigmoid
0.7359;0.1527;0.9394;7;0.0010;0.5000;0.8972;relu
0.7354;0.1525;0.9750;7;0.0010;0.5500;1.9405;sigmoid
0.7348;0.1526;0.9505;7;0.0010;0.5500;1.8791;relu
0.7323;0.1525;0.9603;7;0.0010;0.7500;1.9972;sigmoid
0.7407;0.1528;0.9227;7;0.0010;0.7500;1.8778;relu
0.6365;0.1544;0.4121;7;0.0010;0.9500;2.1241;sigmoid
0.6538;0.1542;0.4407;7;0.0010;0.9500;1.9301;relu
0.5012;0.1557;0.2033;7;0.0010;0.9950;1.9923;sigmoid
0.4873;0.1561;0.1186;7;0.0010;0.9950;1.9781;relu
0.7361;0.1525;0.9681;7;0.0100;0.5000;1.0086;sigmoid
0.7356;0.1526;0.9557;7;0.0100;0.5000;0.8801;relu
0.7360;0.1525;0.9623;7;0.0100;0.5500;2.0208;sigmoid
0.6509;0.1539;0.6465;7;0.0100;0.5500;1.9276;relu
0.7361;0.1524;0.9715;7;0.0100;0.7500;1.9652;sigmoid
0.7396;0.1527;0.9376;7;0.0100;0.7500;1.8653;relu
0.6456;0.1540;0.4850;7;0.0100;0.9500;1.9849;sigmoid
0.6182;0.1544;0.4133;7;0.0100;0.9500;1.9073;relu
0.5206;0.1553;0.2463;7;0.0100;0.9950;2.1266;sigmoid
0.4659;0.1561;0.1598;7;0.0100;0.9950;1.9129;relu
0.7362;0.1525;0.9704;7;0.1000;0.5000;1.0385;sigmoid
0.7348;0.1526;0.9505;7;0.1000;0.5000;0.9355;relu
0.7369;0.1524;0.9756;7;0.1000;0.5500;1.9232;sigmoid
0.7351;0.1525;0.9756;7;0.1000;0.5500;1.8800;relu
0.7360;0.1524;0.9717;7;0.1000;0.7500;1.9684;sigmoid
0.7387;0.1526;0.9484;7;0.1000;0.7500;2.0474;relu
0.6320;0.1544;0.4123;7;0.1000;0.9500;1.9865;sigmoid
0.6565;0.1541;0.4956;7;0.1000;0.9500;1.8948;relu
0.4636;0.1568;0.1204;7;0.1000;0.9950;1.9810;sigmoid
0.4802;0.1559;0.1561;7;0.1000;0.9950;1.8966;relu
0.7370;0.1524;0.9795;7;1.0000;0.5000;0.9749;sigmoid
0.7350;0.1526;0.9506;7;1.0000;0.5000;0.8852;relu
0.7370;0.1524;0.9761;7;1.0000;0.5500;2.0273;sigmoid
0.7385;0.1528;0.9264;7;1.0000;0.5500;1.8907;relu
0.7351;0.1524;0.9782;7;1.0000;0.7500;1.9639;sigmoid
0.7399;0.1528;0.9261;7;1.0000;0.7500;1.8629;relu
0.6657;0.1541;0.5126;7;1.0000;0.9500;1.9947;sigmoid
0.6111;0.1548;0.4904;7;1.0000;0.9500;1.9805;relu
0.4595;0.1565;0.3014;7;1.0000;0.9950;1.9888;sigmoid
0.5207;0.1563;0.1738;7;1.0000;0.9950;1.8754;relu
0.7326;0.1526;0.9512;7;10.0000;0.5000;1.0173;sigmoid
0.4177;0.1516;0.3058;7;10.0000;0.5000;0.8884;relu
0.6984;0.1531;0.7837;7;10.0000;0.5500;1.9902;sigmoid
0.3171;0.1478;0.2781;7;10.0000;0.5500;1.8816;relu
0.7341;0.1525;0.9610;7;10.0000;0.7500;1.9463;sigmoid
0.4574;0.1537;0.3400;7;10.0000;0.7500;1.8730;relu
0.6378;0.1555;0.5218;7;10.0000;0.9500;2.0079;sigmoid
0.4033;0.1562;0.2935;7;10.0000;0.9500;1.9937;relu
0.2855;0.1579;0.0074;7;10.0000;0.9950;2.0049;sigmoid
0.3824;0.1563;0.2837;7;10.0000;0.9950;1.8999;relu
0.7404;0.1531;0.8980;10;0.0000;0.5000;1.3326;sigmoid
0.7369;0.1528;0.9361;10;0.0000;0.5000;1.2590;relu
0.7384;0.1526;0.9479;10;0.0000;0.5500;2.3116;sigmoid
0.7384;0.1526;0.9479;10;0.0000;0.5500;2.3530;relu
0.7399;0.1531;0.8954;10;0.0000;0.7500;2.3538;sigmoid
0.7392;0.1532;0.8873;10;0.0000;0.7500;2.2308;relu
0.6567;0.1542;0.4495;10;0.0000;0.9500;2.4094;sigmoid
0.6569;0.1540;0.4778;10;0.0000;0.9500;2.3326;relu
0.4541;0.1561;0.1311;10;0.0000;0.9950;2.3878;sigmoid
0.4642;0.1561;0.1317;10;0.0000;0.9950;2.2077;relu
0.7369;0.1525;0.9597;10;0.0000;0.5000;1.4160;sigmoid
0.7360;0.1527;0.9398;10;0.0000;0.5000;1.2544;relu
0.7369;0.1525;0.9597;10;0.0000;0.5500;2.3686;sigmoid
0.7359;0.1527;0.9394;10;0.0000;0.5500;2.2220;relu
0.7386;0.1529;0.9062;10;0.0000;0.7500;2.4701;sigmoid
0.7400;0.1528;0.9226;10;0.0000;0.7500;2.3233;relu
0.6547;0.1541;0.4776;10;0.0000;0.9500;2.4125;sigmoid
0.6608;0.1541;0.5036;10;0.0000;0.9500;2.3102;relu
0.4746;0.1557;0.1764;10;0.0000;0.9950;2.2945;sigmoid
0.4994;0.1557;0.2186;10;0.0000;0.9950;2.2933;relu
0.6588;0.1536;0.6848;10;0.0000;0.5000;1.3728;sigmoid
0.7351;0.1526;0.9451;10;0.0000;0.5000;1.2023;relu
0.7361;0.1525;0.9682;10;0.0000;0.5500;2.3777;sigmoid
0.7351;0.1526;0.9478;10;0.0000;0.5500;2.2918;relu
0.7361;0.1525;0.9596;10;0.0000;0.7500;2.4510;sigmoid
0.7400;0.1528;0.9226;10;0.0000;0.7500;2.3080;relu
0.6478;0.1544;0.4194;10;0.0000;0.9500;2.4004;sigmoid
0.6517;0.1543;0.4578;10;0.0000;0.9500;2.3815;relu
0.4717;0.1553;0.2236;10;0.0000;0.9950;2.3521;sigmoid
0.4665;0.1560;0.1473;10;0.0000;0.9950;2.3572;relu
0.7361;0.1525;0.9681;10;0.0000;0.5000;1.3659;sigmoid
0.6722;0.1535;0.7071;10;0.0000;0.5000;1.2233;relu
0.7365;0.1527;0.9289;10;0.0000;0.5500;2.3373;sigmoid
0.7359;0.1527;0.9394;10;0.0000;0.5500;2.2338;relu
0.7362;0.1525;0.9715;10;0.0000;0.7500;2.5910;sigmoid
0.7400;0.1528;0.9226;10;0.0000;0.7500;2.2535;relu
0.6547;0.1541;0.4776;10;0.0000;0.9500;2.4286;sigmoid
0.6522;0.1542;0.4617;10;0.0000;0.9500;2.4197;relu
0.4954;0.1558;0.1989;10;0.0000;0.9950;2.4736;sigmoid
0.4665;0.1559;0.1484;10;0.0000;0.9950;2.2113;relu
0.7362;0.1524;0.9797;10;0.0000;0.5000;1.3264;sigmoid
0.7347;0.1526;0.9510;10;0.0000;0.5000;1.2228;relu
0.7363;0.1523;0.9882;10;0.0000;0.5500;2.3445;sigmoid
0.7384;0.1526;0.9516;10;0.0000;0.5500;2.2029;relu
0.7386;0.1527;0.9333;10;0.0000;0.7500;2.3891;sigmoid
0.7400;0.1528;0.9254;10;0.0000;0.7500;2.2705;relu
0.6648;0.1540;0.5118;10;0.0000;0.9500;2.4448;sigmoid
0.6529;0.1541;0.4687;10;0.0000;0.9500;2.3174;relu
0.4995;0.1558;0.2034;10;0.0000;0.9950;2.3890;sigmoid
0.4964;0.1558;0.1998;10;0.0000;0.9950;2.2841;relu
0.7346;0.1525;0.9687;10;0.0000;0.5000;1.3852;sigmoid
0.7353;0.1526;0.9521;10;0.0000;0.5000;1.1885;relu
0.7343;0.1524;0.9743;10;0.0000;0.5500;2.3800;sigmoid
0.7359;0.1527;0.9394;10;0.0000;0.5500;2.2254;relu
0.7370;0.1524;0.9813;10;0.0000;0.7500;2.3625;sigmoid
0.7400;0.1528;0.9226;10;0.0000;0.7500;2.2605;relu
0.6459;0.1541;0.4574;10;0.0000;0.9500;2.5151;sigmoid
0.6445;0.1541;0.4715;10;0.0000;0.9500;2.3491;relu
0.4972;0.1559;0.2017;10;0.0000;0.9950;2.4231;sigmoid
0.4961;0.1560;0.1958;10;0.0000;0.9950;2.2887;relu
0.7369;0.1524;0.9841;10;0.0001;0.5000;1.3689;sigmoid
0.7346;0.1525;0.9633;10;0.0001;0.5000;1.2057;relu
0.7342;0.1525;0.9617;10;0.0001;0.5500;2.3284;sigmoid
0.7363;0.1527;0.9460;10;0.0001;0.5500;2.2090;relu
0.7362;0.1524;0.9815;10;0.0001;0.7500;2.4593;sigmoid
0.7395;0.1529;0.9166;10;0.0001;0.7500;2.2500;relu
0.6526;0.1539;0.4872;10;0.0001;0.9500;2.4584;sigmoid
0.6698;0.1540;0.5482;10;0.0001;0.9500;2.3231;relu
0.5026;0.1558;0.2118;10;0.0001;0.9950;2.4266;sigmoid
0.4949;0.1558;0.1982;10;0.0001;0.9950;2.2342;relu
0.7370;0.1524;0.9795;10;0.0010;0.5000;1.4038;sigmoid
0.6587;0.1533;0.7138;10;0.0010;0.5000;1.2028;relu
0.7342;0.1525;0.9585;10;0.0010;0.5500;2.2609;sigmoid
0.7360;0.1527;0.9425;10;0.0010;0.5500;2.2317;relu
0.7370;0.1524;0.9795;10;0.0010;0.7500;2.3367;sigmoid
0.7409;0.1529;0.9163;10;0.0010;0.7500;2.2064;relu
0.6499;0.1541;0.4758;10;0.0010;0.9500;2.5380;sigmoid
0.6469;0.1540;0.4829;10;0.0010;0.9500;2.2328;relu
0.4894;0.1558;0.1912;10;0.0010;0.9950;2.3848;sigmoid
0.4881;0.1562;0.2032;10;0.0010;0.9950;2.2340;relu
0.7369;0.1524;0.9807;10;0.0100;0.5000;1.4041;sigmoid
0.7358;0.1527;0.9423;10;0.0100;0.5000;1.2485;relu
0.7368;0.1525;0.9714;10;0.0100;0.5500;2.4044;sigmoid
0.6642;0.1539;0.6203;10;0.0100;0.5500;2.2020;relu
0.6635;0.1534;0.7370;10;0.0100;0.7500;2.3769;sigmoid
0.7396;0.1527;0.9376;10;0.0100;0.7500;2.1896;relu
0.6523;0.1542;0.4607;10;0.0100;0.9500;2.3534;sigmoid
0.6587;0.1542;0.4670;10;0.0100;0.9500;2.1922;relu
0.4808;0.1549;0.2165;10;0.0100;0.9950;2.2995;sigmoid
0.4698;0.1564;0.1484;10;0.0100;0.9950;2.1924;relu
0.6295;0.1534;0.6751;10;0.1000;0.5000;1.3749;sigmoid
0.7351;0.1525;0.9729;10;0.1000;0.5000;1.2195;relu
0.6657;0.1536;0.7006;10;0.1000;0.5500;2.3701;sigmoid
0.7349;0.1524;0.9783;10;0.1000;0.5500;2.1665;relu
0.6744;0.1534;0.6997;10;0.1000;0.7500;2.3395;sigmoid
0.7377;0.1524;0.9756;10;0.1000;0.7500;2.2816;relu
0.6608;0.1541;0.5639;10;0.1000;0.9500;2.4646;sigmoid
0.6574;0.1540;0.4703;10;0.1000;0.9500;2.1916;relu
0.4685;0.1568;0.1052;10;0.1000;0.9950;2.3709;sigmoid
0.4887;0.1564;0.1813;10;0.1000;0.9950;2.1651;relu
0.7370;0.1524;0.9795;10;1.0000;0.5000;1.3650;sigmoid
0.7390;0.1527;0.9376;10;1.0000;0.5000;1.2269;relu
0.7369;0.1524;0.9841;10;1.0000;0.5500;2.3294;sigmoid
0.7380;0.1528;0.9275;10;1.0000;0.5500;2.2666;relu
0.7368;0.1524;0.9774;10;1.0000;0.7500;2.2749;sigmoid
0.7396;0.1527;0.9376;10;1.0000;0.7500;2.1915;relu
0.5862;0.1556;0.4363;10;1.0000;0.9500;2.3493;sigmoid
0.6509;0.1551;0.4192;10;1.0000;0.9500;2.1892;relu
0.3281;0.1582;0.0839;10;1.0000;0.9950;2.3476;sigmoid
0.4877;0.1571;0.0874;10;1.0000;0.9950;2.1919;relu
0.6017;0.1544;0.6773;10;10.0000;0.5000;1.4126;sigmoid
0.3975;0.1519;0.3299;10;10.0000;0.5000;1.2697;relu
0.6963;0.1529;0.8249;10;10.0000;0.5500;2.3330;sigmoid
0.2782;0.1462;0.3280;10;10.0000;0.5500;2.2043;relu
0.6324;0.1548;0.6010;10;10.0000;0.7500;2.3508;sigmoid
0.1410;0.1585;0.1519;10;10.0000;0.7500;2.2457;relu
0.7151;0.1536;0.8041;10;10.0000;0.9500;2.3395;sigmoid
0.4847;0.1557;0.4775;10;10.0000;0.9500;2.2031;relu
0.4658;0.1569;0.1570;10;10.0000;0.9950;2.2402;sigmoid
0.4802;0.1578;0.4403;10;10.0000;0.9950;2.2058;relu
0.7398;0.1531;0.8920;15;0.0000;0.5000;1.5257;sigmoid
0.7383;0.1527;0.9423;15;0.0000;0.5000;1.3010;relu
0.7401;0.1531;0.9143;15;0.0000;0.5500;2.5328;sigmoid
0.6526;0.1538;0.6738;15;0.0000;0.5500;2.3083;relu
0.7400;0.1529;0.9040;15;0.0000;0.7500;2.4900;sigmoid
0.7375;0.1531;0.9105;15;0.0000;0.7500;2.2907;relu
0.6506;0.1543;0.4409;15;0.0000;0.9500;2.5439;sigmoid
0.6508;0.1542;0.4512;15;0.0000;0.9500;2.3228;relu
0.5010;0.1558;0.2113;15;0.0000;0.9950;2.4796;sigmoid
0.4638;0.1561;0.1360;15;0.0000;0.9950;2.3336;relu
0.7371;0.1525;0.9633;15;0.0000;0.5000;1.5148;sigmoid
0.6403;0.1542;0.6657;15;0.0000;0.5000;1.3656;relu
0.7397;0.1528;0.9193;15;0.0000;0.5500;2.5298;sigmoid
0.7351;0.1526;0.9478;15;0.0000;0.5500;2.2454;relu
0.7280;0.1527;0.9182;15;0.0000;0.7500;2.6154;sigmoid
0.7401;0.1529;0.9198;15;0.0000;0.7500;2.3890;relu
0.6568;0.1544;0.4513;15;0.0000;0.9500;2.5728;sigmoid
0.6781;0.1538;0.5381;15;0.0000;0.9500;2.4063;relu
0.4730;0.1567;0.0795;15;0.0000;0.9950;2.5115;sigmoid
0.4627;0.1561;0.1449;15;0.0000;0.9950;2.3544;relu
0.7335;0.1526;0.9520;15;0.0000;0.5000;1.5874;sigmoid
0.7360;0.1527;0.9398;15;0.0000;0.5000;1.2941;relu
0.7362;0.1525;0.9715;15;0.0000;0.5500;2.5328;sigmoid
0.7387;0.1527;0.9463;15;0.0000;0.5500;2.2857;relu
0.7398;0.1528;0.9260;15;0.0000;0.7500;2.6373;sigmoid
0.7405;0.1527;0.9401;15;0.0000;0.7500;2.3509;relu
0.6515;0.1543;0.4319;15;0.0000;0.9500;2.5654;sigmoid
0.6538;0.1542;0.4694;15;0.0000;0.9500;2.4040;relu
0.4997;0.1558;0.2109;15;0.0000;0.9950;2.5199;sigmoid
0.4989;0.1558;0.2165;15;0.0000;0.9950;2.2524;relu
0.7361;0.1524;0.9717;15;0.0000;0.5000;1.5123;sigmoid
0.6560;0.1540;0.6587;15;0.0000;0.5000;1.3137;relu
0.7362;0.1525;0.9715;15;0.0000;0.5500;2.5184;sigmoid
0.7358;0.1526;0.9449;15;0.0000;0.5500;2.2880;relu
0.7376;0.1524;0.9739;15;0.0000;0.7500;2.5222;sigmoid
0.7400;0.1528;0.9254;15;0.0000;0.7500;2.3855;relu
0.6701;0.1541;0.5654;15;0.0000;0.9500;2.6010;sigmoid
0.6565;0.1541;0.4712;15;0.0000;0.9500;2.4188;relu
0.5033;0.1553;0.2220;15;0.0000;0.9950;2.4946;sigmoid
0.5008;0.1557;0.2297;15;0.0000;0.9950;2.3103;relu
